userId,movieId,rating
75,2069,4.0
695,2268,0.5
705,34341,4.9
297,55616,2.3
338,286939,4.8
408,153518,2.6
40,117251,4.4
579,17287,3.6
798,9741,0.9
146,10802,1.2
859,325123,1.2
191,37003,4.5
996,153158,1.2
993,3512,1.0
958,62214,0.2
348,11583,0.6
730,1018,2.6
847,194662,4.2
50,1913,5.0
318,1819,1.5
387,44147,4.0
816,217708,4.6
79,6973,4.6
228,49010,0.7
766,68818,1.5
156,228194,0.4
519,184098,0.7
685,157909,3.6
890,2275,4.8
814,58680,3.9
60,10316,4.7
871,37028,2.6
352,1415,0.1
846,227707,3.3
57,28005,3.7
743,18808,0.8
659,32856,1.9
24,2300,2.9
471,12405,0.4
848,270554,5.0
191,8069,0.6
488,251979,1.7
211,15639,3.5
501,1887,3.9
931,11470,1.4
742,121676,3.7
488,37414,3.3
431,41894,2.3
125,9294,3.5
758,122917,1.7
81,10683,4.3
821,193722,2.2
533,9829,4.2
634,11026,0.9
826,17186,1.4
305,524,1.4
478,2770,3.7
549,9988,1.8
594,8012,5.0
974,357837,1.3
621,12212,4.2
417,9787,1.2
532,367961,0.6
381,16508,4.8
75,9975,1.0
337,331190,2.5
551,224569,2.3
406,253626,2.8
574,70687,2.4
537,83542,3.4
758,1892,3.2
220,3595,3.3
759,92182,3.0
863,22894,2.5
840,11546,2.6
134,8818,2.3
222,103731,0.6
459,26466,0.4
422,10718,4.2
891,9396,4.5
698,1900,1.4
224,6968,2.2
784,5353,3.7
437,72197,2.7
524,35032,0.5
79,8961,1.4
550,41479,1.3
757,14976,2.8
573,1781,1.1
699,9792,4.6
289,15049,4.3
662,818,0.2
382,6615,2.3
268,22538,0.9
878,74465,0.5
373,42889,3.7
188,28211,3.1
839,11232,3.8
77,11975,2.1
680,8960,2.1
7,203833,3.9
632,8457,1.7
816,253331,4.6
689,18360,4.6
890,10008,1.3
241,1970,4.8
555,23742,0.7
235,58048,3.2
878,62214,4.4
937,180,0.4
594,11576,3.4
14,1781,3.4
338,14854,4.6
142,11956,3.9
689,11128,2.9
397,318040,3.9
889,1248,2.8
187,10073,4.7
132,9896,0.4
791,1381,2.0
352,59968,3.8
672,361505,3.2
435,239566,2.5
985,68722,3.4
322,19848,3.1
37,36643,1.7
150,168705,1.4
415,367961,1.7
239,10564,4.7
594,292481,4.5
239,14854,3.9
320,29463,4.5
385,1900,2.7
516,956,1.1
491,10069,0.9
69,63287,3.9
399,71157,0.3
143,664,0.9
173,29015,3.0
638,9344,0.6
283,24363,0.2
44,1989,3.8
995,25132,1.7
428,256092,1.1
775,9396,2.9
325,401,3.3
917,45658,4.8
827,37206,3.9
492,2155,1.2
87,9932,3.6
551,581,1.0
149,2062,4.7
315,335866,2.7
721,12498,0.3
554,76758,1.7
50,12281,3.1
318,228165,3.7
898,9053,1.8
582,16110,2.6
412,9952,4.7
363,184345,4.8
356,11598,2.7
627,9821,1.4
170,256740,0.9
898,208763,4.7
261,15745,0.6
825,17277,0.1
208,334074,0.5
644,38319,3.7
139,9759,3.9
47,2123,1.5
51,77459,0.2
433,18632,4.4
153,231576,4.4
532,231617,2.7
271,676,3.4
969,8357,1.0
134,192134,4.5
921,3933,2.7
67,60422,3.7
66,53862,2.5
255,103370,2.5
550,122081,4.7
203,5822,0.9
438,125537,0.2
770,20391,2.1
77,194588,4.1
508,9946,3.3
387,227973,4.6
10,17734,2.4
691,77883,0.9
121,6278,0.3
998,43595,0.1
114,3512,1.6
312,10016,3.6
872,36696,3.8
529,328307,2.7
573,80271,1.5
473,242512,2.1
516,52449,2.8
784,20943,1.7
963,80321,1.5
62,9672,2.0
606,10765,4.4
778,766,0.7
142,170,2.4
115,216015,2.6
960,38970,3.0
218,11351,3.5
182,9618,4.5
66,49010,1.0
647,14369,2.8
249,24055,0.6
989,1725,0.1
448,1424,3.8
355,16911,2.2
140,15660,2.8
584,13027,0.7
815,146198,2.5
153,8875,3.9
473,609,1.2
860,1705,1.2
353,250349,2.1
784,401,0.8
617,597,1.2
36,14846,2.3
75,125123,3.0
90,2142,3.4
809,12400,0.2
619,47816,1.7
790,13198,0.1
911,11637,2.2
816,40428,1.0
435,6977,3.7
191,33693,0.9
659,9427,4.2
831,11588,3.0
296,13983,4.1
801,9686,2.2
717,36647,2.2
685,75531,4.8
69,239897,1.5
515,10152,3.8
168,36047,2.8
752,361159,2.6
82,57431,0.2
903,613,3.0
521,1265,0.5
429,192141,1.9
377,68727,4.3
822,14120,1.2
66,211557,2.5
769,11282,3.8
395,44896,4.6
799,30139,4.9
722,44092,5.0
485,2649,4.2
777,944,4.2
446,2312,0.7
292,77934,1.0
422,25212,0.4
474,7870,0.5
6,97370,3.0
840,10740,2.9
678,45324,1.4
683,364,2.4
595,9713,3.5
248,5708,0.8
335,12201,4.8
76,42151,0.2
323,950,0.9
123,171424,2.5
707,2116,3.7
226,24747,4.8
196,24266,4.3
13,12405,1.0
211,185567,4.1
982,325579,3.1
769,8741,0.2
809,754,1.6
827,58492,3.2
901,10192,4.7
274,15239,0.2
745,17795,0.5
688,8967,1.0
640,57431,4.3
813,503,2.9
696,194588,2.0
141,621,4.1
59,114,3.3
656,10207,0.5
192,376004,1.8
665,270938,4.0
700,98557,4.3
826,9877,1.8
116,30082,1.9
502,7304,3.4
996,1262,0.1
158,228205,0.3
809,24575,2.7
474,29064,4.5
471,66767,2.9
89,157185,2.2
252,216282,3.1
487,41479,2.6
915,10226,4.7
415,21641,3.0
480,40880,0.7
688,209403,1.0
84,43743,3.6
804,44853,0.8
520,17186,3.5
908,287424,1.7
230,813,0.5
445,12228,2.0
230,25113,2.2
700,31915,0.2
41,296,3.1
218,4174,0.5
826,11775,1.1
697,45269,3.7
62,9570,2.8
150,14165,1.1
39,203833,4.0
352,27936,4.5
180,36046,4.2
343,10527,2.8
786,1366,2.4
529,1946,1.4
382,24264,1.5
685,16871,0.4
969,329833,0.0
346,325173,4.6
5,12498,1.8
548,11090,3.6
709,13405,4.8
122,4442,1.2
961,12289,4.7
153,39780,0.6
977,10488,1.6
462,74534,5.0
244,47692,1.8
912,45324,3.5
454,242095,3.5
372,1588,1.7
597,33,3.9
32,288,1.8
892,80271,2.7
558,9928,0.7
225,10030,4.3
354,146238,1.2
893,14629,0.2
593,9686,4.3
650,72431,4.2
875,287424,3.2
569,12245,2.6
53,10279,4.2
370,59678,0.5
403,10878,4.5
119,19316,0.9
978,11371,4.4
833,3050,4.7
681,8698,3.6
802,762,1.3
603,9310,4.0
58,197,0.4
920,8080,1.5
784,11096,4.2
560,80585,2.2
181,11229,0.8
891,14834,4.3
212,74725,0.9
62,44634,0.7
873,36970,1.2
231,49444,3.1
646,10040,2.3
269,703,2.5
737,26486,2.5
276,5915,4.4
759,314365,2.1
241,14434,2.4
497,496,1.3
674,581,0.3
907,255343,3.6
801,1927,1.7
672,12184,2.7
341,11699,1.2
746,12412,4.2
459,288980,1.2
516,73,3.1
847,280381,3.3
600,12400,2.7
540,96721,3.9
881,324668,1.6
635,295964,2.5
375,255266,0.1
356,44718,4.8
13,10280,3.9
476,18701,2.6
519,43884,4.1
904,9526,3.3
104,20296,0.6
919,138843,3.9
459,834,2.6
936,9944,0.5
593,29426,1.3
151,55721,3.1
975,11564,3.4
713,9709,4.5
261,286939,2.4
77,14156,3.9
279,308639,2.7
541,35696,1.8
304,1833,4.6
876,10761,1.4
136,205596,0.3
532,9434,1.5
401,10214,4.7
423,46889,0.5
221,1493,0.3
697,159037,0.3
271,9594,0.7
445,7341,2.9
348,47452,0.9
45,12155,4.0
729,13250,5.0
60,46146,2.1
137,8011,2.6
339,46528,4.7
888,17264,0.2
781,27995,2.1
21,293646,3.5
630,11176,1.2
272,109513,4.8
388,76494,1.0
575,164457,4.0
450,110415,1.0
802,302579,2.3
754,25350,3.7
450,11153,0.3
32,18442,0.6
841,178862,4.7
127,10678,4.3
209,20055,4.2
280,7516,2.3
817,16991,1.2
819,10577,3.2
438,55831,4.6
869,44040,3.9
526,199,2.5
156,39851,3.0
116,700,3.4
845,1272,2.8
631,17578,0.5
520,11560,4.9
4,21512,0.7
720,36047,0.7
437,11620,3.7
826,45272,3.4
465,329833,1.2
66,20653,4.8
738,771,0.4
306,11456,1.3
548,2667,2.3
288,9208,3.9
860,11692,2.5
275,2698,4.7
677,6007,4.6
991,11873,1.2
826,11152,4.9
886,56491,0.6
296,616,1.6
182,978,3.7
665,14577,2.8
729,22787,2.8
749,8202,4.1
316,13576,2.8
421,1544,0.5
466,2255,2.4
330,7509,4.9
504,10153,4.8
782,10987,1.5
419,2088,0.2
601,11439,1.4
69,2320,3.2
578,3683,1.4
811,95,2.3
523,8077,1.0
929,13363,4.4
907,76617,5.0
987,35169,1.7
945,30379,0.5
603,10873,3.8
833,252680,4.4
115,78,0.2
451,13518,0.2
569,238636,2.9
635,49081,1.6
521,22897,3.8
806,9344,3.9
531,59968,2.0
272,44009,3.9
73,187017,3.7
441,9587,2.9
880,10555,1.4
33,1649,2.7
4,68721,4.7
322,868,0.7
707,22913,0.3
543,10375,1.6
855,12163,1.9
350,101299,1.5
891,4657,2.2
473,2447,0.4
299,11322,3.6
901,14054,1.8
480,16388,4.5
797,11679,3.3
325,10557,4.3
777,12819,0.7
517,10476,2.8
615,5236,3.6
483,1366,0.3
279,9962,2.7
409,12159,3.2
919,855,3.8
363,1272,3.8
376,13051,2.2
709,76494,4.5
627,257,3.0
613,10137,0.9
829,5900,3.5
563,9459,2.9
535,18162,3.4
619,293863,3.6
463,28666,0.1
130,187017,1.8
575,12429,3.8
761,850,1.0
610,55567,4.2
638,11499,0.7
24,9890,1.1
211,17113,2.9
269,9353,3.4
294,238636,1.8
314,617,2.1
444,33870,4.2
419,2619,4.3
872,1544,0.9
629,5174,0.3
480,16523,0.1
859,13688,1.8
866,714,0.0
780,73937,4.2
821,1725,0.5
503,17734,4.8
975,38167,2.1
920,36668,4.1
504,9455,1.8
822,13807,4.8
672,329540,3.4
126,1439,3.7
478,3595,4.7
11,1248,0.3
829,22954,1.2
176,2085,2.1
904,9361,1.6
937,301748,3.2
328,10761,0.1
970,409,2.7
121,10070,1.6
703,14557,3.2
658,8854,2.3
939,50359,0.1
630,79316,4.5
177,72213,0.3
185,8487,2.1
303,31915,4.3
435,10712,3.0
4,10016,4.3
1000,1878,5.0
364,4967,3.6
600,66607,0.4
417,18126,2.6
936,889,0.1
818,46503,3.5
347,113464,0.5
745,33676,0.6
873,4806,2.4
991,87567,3.9
910,23827,3.6
298,9389,4.4
347,300706,1.9
768,15045,4.2
696,35944,2.5
84,385736,0.2
351,277519,2.3
700,16172,1.3
173,45272,1.7
86,14395,3.1
821,887,1.8
966,30139,3.4
624,36095,1.8
552,1430,1.9
781,41216,2.2
729,24869,1.9
428,38940,2.2
258,2309,2.7
398,1588,2.1
315,16614,4.0
499,15512,3.6
359,2023,1.8
800,50546,2.6
491,13937,4.8
599,13279,0.3
940,59108,5.0
358,8272,4.6
655,10483,4.2
560,615,2.2
350,14290,4.0
894,27549,4.6
524,22345,3.9
230,57201,5.0
691,13688,3.8
561,4464,3.2
613,54054,3.5
754,9645,0.8
244,12228,2.7
798,45610,3.0
263,7484,2.3
85,26791,0.0
871,82650,2.9
355,7450,3.7
37,24137,4.1
580,22530,2.5
854,14444,0.1
684,12634,3.0
722,38319,1.8
600,11013,4.2
263,3040,0.4
819,49022,2.2
976,39851,3.8
527,25461,2.0
46,59859,2.7
671,12509,4.6
865,14299,1.9
492,48231,3.5
186,21345,0.1
61,8373,4.9
248,16161,4.3
776,9012,1.9
617,37694,2.6
788,44634,2.9
255,222899,1.1
630,1725,3.2
923,1779,0.7
201,10555,3.0
358,49040,1.6
930,68728,3.1
72,9034,2.0
644,292,4.2
246,15992,4.7
760,376010,2.9
99,12901,0.7
860,81220,1.8
37,8780,1.2
36,1865,0.4
521,28211,3.2
93,2176,2.4
321,10530,0.5
35,6023,1.1
47,14396,4.0
819,8358,2.7
472,191229,2.4
652,11615,4.8
999,455,3.1
488,433715,3.0
601,65057,1.9
865,138832,0.0
213,254128,4.8
708,10153,1.6
698,133931,2.7
115,10069,0.6
976,11202,2.0
274,13836,2.1
547,264999,3.0
789,87093,4.7
563,9656,1.0
834,165,4.6
138,11637,0.5
189,1690,2.2
856,28121,4.1
626,226354,3.0
6,100402,3.9
386,9416,1.6
573,112430,0.0
83,328425,3.1
815,38778,4.7
250,22824,0.8
15,12621,4.0
773,7443,4.8
939,261,1.6
790,509,1.9
511,84401,0.7
37,11619,1.6
206,11598,2.0
499,245700,2.5
270,11228,4.7
11,558,1.5
280,89750,2.3
659,24940,1.0
325,334527,4.6
187,264656,1.2
592,9676,0.1
865,19901,1.1
230,9543,2.0
919,11687,0.1
79,2163,4.3
754,593,4.3
930,11042,3.5
510,4170,2.9
63,954,2.5
499,9362,0.8
789,87502,3.5
821,262543,0.1
710,206197,2.1
767,1073,4.5
294,1443,4.2
196,287903,1.0
560,9686,1.9
430,9570,1.3
388,37821,4.6
35,75033,0.3
941,20857,1.2
223,278348,3.8
879,62215,1.4
641,9772,0.7
782,16769,1.7
584,253253,4.6
549,20662,3.5
718,67913,1.2
341,55420,3.5
461,1903,3.0
34,13260,1.9
717,9087,1.9
683,42888,2.3
752,37718,3.5
230,4942,2.2
1,22256,1.5
892,9836,3.9
793,92591,1.6
582,278927,1.7
329,1642,4.8
471,59108,1.0
722,84204,1.3
30,18701,0.3
916,14585,4.0
856,268238,1.1
785,18734,2.0
355,42297,2.1
476,18065,1.7
371,45767,1.0
821,45324,4.2
852,37799,0.3
886,294272,1.5
632,38319,4.1
821,9348,3.1
305,7451,3.1
177,907,4.4
606,25312,1.0
364,8814,1.2
927,2067,2.3
606,70670,1.0
230,70006,0.4
185,41009,1.1
703,257091,2.0
127,361398,0.8
112,63020,4.8
534,87,2.0
571,29146,0.5
228,11451,3.5
40,15013,4.9
245,9428,0.3
10,33430,4.1
653,30596,3.1
234,3597,0.7
1,16441,4.3
727,9697,4.9
366,17139,2.0
635,29912,3.9
351,55616,3.5
304,10028,1.4
760,7006,4.3
432,861,1.6
501,52790,3.3
566,286217,4.1
571,7979,2.0
322,11954,4.1
767,522,1.9
496,9059,2.6
235,17277,2.9
993,14275,3.5
899,10132,4.7
425,9260,1.1
401,16290,1.7
326,8970,1.0
843,2925,4.0
395,19153,0.3
926,10472,4.0
863,93456,1.9
948,2018,4.1
435,423,5.0
669,8273,0.9
730,37532,2.3
194,24420,3.8
728,8859,0.6
473,9034,0.0
703,44853,1.0
676,17186,1.1
373,41488,0.3
607,1635,3.9
269,2294,2.9
272,65055,1.5
796,170687,2.0
940,13363,0.7
113,629,1.5
783,2428,1.1
975,1245,2.1
803,14834,4.4
746,13150,4.3
901,9637,0.4
566,872,1.2
739,15511,4.9
112,37498,4.0
536,205220,2.8
112,7288,0.2
523,141,3.6
176,188207,0.4
248,19899,0.8
456,14278,1.4
772,403,1.0
349,13508,4.3
69,14844,2.8
531,7980,4.2
506,26268,0.9
457,123678,2.4
856,64690,4.4
414,16995,0.9
748,51540,4.4
110,1619,3.2
268,47534,3.3
77,9549,0.7
743,28211,4.0
291,11817,1.9
922,325133,2.7
574,28,5.0
690,25428,2.6
42,283445,4.6
498,12610,4.9
934,49010,3.2
472,14425,3.6
727,20455,2.8
451,11190,0.8
811,10683,1.6
967,196867,3.0
63,26791,4.6
943,4944,3.0
630,10661,3.3
809,1865,0.4
857,332411,1.4
506,755,0.1
67,1903,3.5
192,6521,0.9
968,10137,0.2
824,5708,2.1
894,11,2.8
473,31535,0.6
916,9702,2.2
409,322,0.2
56,400,2.8
110,10196,0.9
336,4349,3.7
729,13785,2.3
368,8427,3.8
994,22600,3.7
923,11033,3.7
882,322443,0.3
183,40428,1.6
62,22327,3.4
599,272726,2.7
938,82650,4.1
693,9884,3.4
781,141,0.5
715,703,1.3
242,67373,1.5
153,752,4.5
166,746,4.1
494,21338,1.4
269,1824,1.9
151,26710,2.7
399,2105,5.0
804,159037,2.4
54,9362,1.1
106,29371,0.3
77,64678,1.3
129,39851,4.5
672,9718,4.0
456,10956,1.1
985,12819,3.8
961,97370,4.4
53,342502,4.1
501,94329,4.9
500,54518,4.5
935,14745,0.1
134,27759,3.7
636,8688,3.4
369,9607,0.5
376,41439,0.2
698,74,3.0
546,9481,3.0
478,9422,5.0
807,62838,3.9
416,82690,4.3
832,150202,1.6
942,157909,0.8
575,38970,2.3
483,6557,2.4
752,186935,3.7
311,13508,4.1
817,7345,4.9
687,861,2.1
294,1359,4.3
335,9880,0.0
859,14306,3.6
148,116711,4.9
489,492,3.7
979,454,1.6
115,1572,5.0
596,157849,4.9
445,9072,0.8
461,87827,0.5
519,75033,1.9
785,170687,2.9
346,9360,1.1
615,215,3.2
840,9975,2.4
207,49051,3.7
853,9008,4.4
762,174362,2.6
467,38358,2.6
40,72190,0.5
233,38415,3.5
831,24206,4.7
528,77948,4.0
985,335244,1.6
703,1687,0.5
38,157841,2.3
364,9026,1.0
326,335,1.6
624,56666,4.5
831,640,3.3
356,26388,1.5
526,13778,2.5
267,9701,0.4
96,2084,0.1
425,239571,2.8
739,10445,1.0
391,22051,0.2
570,72086,0.8
159,13649,3.4
659,818,5.0
87,20829,4.3
410,12403,3.5
325,1777,0.4
113,23742,4.8
95,231617,1.2
73,13066,2.7
511,97614,1.5
675,238636,1.5
423,10358,3.5
355,455,1.2
566,59961,1.1
801,171424,0.6
962,105864,1.5
157,20697,3.6
322,9737,4.9
860,211954,0.2
395,68812,2.1
517,101267,2.5
467,271331,4.6
44,31582,0.9
677,9870,1.9
57,563,2.5
945,42297,2.0
369,9794,2.0
636,376010,0.3
157,11692,4.1
829,13596,0.9
537,25704,1.6
614,11091,2.2
921,12410,0.4
324,14652,1.9
119,81220,0.3
984,205584,4.3
171,22327,2.3
826,14629,2.9
660,320,2.8
499,12244,3.5
554,206412,3.8
127,46146,0.0
81,51540,2.4
433,149,2.1
610,322,0.1
660,17202,3.3
669,39833,4.5
27,133694,3.2
539,170480,0.9
914,16538,1.6
133,266857,4.0
47,287424,1.2
705,816,3.0
487,324322,4.2
845,8656,1.7
307,10153,0.4
394,14623,4.5
101,57431,1.8
159,10377,3.5
215,14655,3.3
633,66942,1.4
670,11835,1.6
382,1892,0.5
733,9470,3.1
271,9400,1.6
441,1018,3.1
545,10269,4.3
306,579,3.0
728,1523,0.8
775,13539,1.3
418,15489,1.8
821,408,1.2
920,20337,1.7
34,98566,4.9
434,11770,3.6
584,10364,1.1
64,12837,2.0
424,1907,0.1
896,14392,3.2
874,10472,4.4
303,158150,0.1
766,82990,4.4
507,50359,2.3
736,25,0.9
166,26388,1.9
702,9563,4.0
767,46252,1.2
93,1572,3.7
333,10317,4.8
741,13496,3.7
998,157547,4.5
926,10067,4.4
14,22825,2.2
476,80321,1.3
953,46705,2.9
983,26268,4.0
579,14655,2.4
426,9533,3.9
819,11129,4.0
160,34697,2.0
269,4995,3.5
431,2925,3.4
155,10585,4.5
334,11141,3.1
393,27342,2.9
452,9957,1.1
388,50135,0.7
624,1555,1.7
256,14043,0.2
592,18602,3.9
362,78814,4.5
702,28666,3.6
869,31117,2.6
203,225235,0.3
851,2252,2.8
806,83686,0.9
372,15976,0.5
574,12088,3.6
532,335874,4.1
804,57876,1.5
697,24438,0.6
790,4614,4.2
187,12247,4.2
258,27582,0.7
468,36739,2.7
853,47964,2.4
342,11529,1.7
527,1966,2.3
271,185008,2.8
954,9030,4.6
493,479,3.7
557,34016,0.8
76,671,3.4
176,10196,1.9
807,801,3.8
354,9087,1.5
982,11615,4.4
171,9594,3.3
437,15173,1.8
577,11137,2.3
624,1125,0.4
506,51384,4.5
169,371085,4.0
497,3482,0.5
820,27582,2.6
853,14113,3.2
21,9424,2.8
679,10030,2.6
475,42109,4.8
361,8060,4.6
984,18937,3.8
58,5915,0.7
488,6538,3.2
614,9955,1.3
515,48171,3.3
54,13990,2.5
55,16871,1.9
50,9962,4.1
424,10437,3.5
300,24684,2.3
346,1999,3.8
902,77950,3.4
36,41488,1.6
544,10914,4.8
563,11517,0.9
650,12160,3.2
689,15708,4.3
255,306745,3.6
688,57201,3.5
450,9549,3.8
639,6278,1.3
689,17339,3.5
707,43923,2.3
166,29015,0.8
560,24977,2.9
89,11979,2.5
541,27451,0.8
232,225886,0.0
339,11386,3.8
991,17043,3.0
27,26843,1.2
970,14292,3.7
220,1966,1.6
599,13435,0.2
205,9012,0.6
907,8883,2.4
922,6615,2.9
899,35690,2.5
308,174,1.5
647,118612,1.1
963,10066,3.4
23,12658,0.2
151,45649,3.7
811,16781,2.0
356,6877,1.6
433,347764,4.5
410,11598,4.2
212,8141,2.7
973,62008,2.4
404,1359,3.0
571,47964,0.4
485,87093,4.0
304,13898,4.8
563,10383,2.9
98,10189,2.2
108,59968,4.3
311,43418,1.8
368,8367,1.9
891,25353,1.3
947,27995,3.9
811,125123,0.8
361,110683,3.0
314,9414,0.3
585,26352,0.2
216,6978,4.5
552,37165,1.4
480,5353,4.7
30,9208,1.7
245,24985,2.7
458,10048,3.3
627,42807,2.8
353,40505,2.9
412,277685,4.3
751,46829,0.9
806,45324,0.5
62,13685,0.9
460,173,3.6
396,3028,1.1
527,55903,4.5
7,11495,0.9
790,30141,3.5
593,9023,2.2
624,115872,0.9
19,24747,1.8
596,11065,4.8
314,19489,1.0
723,91586,4.7
688,34851,0.4
434,72914,3.4
393,2135,2.7
695,57158,0.9
642,8346,1.4
682,89861,3.6
91,1677,0.8
561,1667,0.5
336,9582,3.8
651,16558,0.3
184,109491,2.1
956,2652,4.9
442,795,3.3
70,2757,0.4
237,2642,4.7
880,10312,0.8
424,38031,1.6
711,11683,4.1
319,9486,1.4
41,1949,3.1
551,68179,4.9
967,10822,1.9
36,10629,0.9
31,622,0.6
901,8944,4.3
418,139948,1.1
680,76757,1.3
531,22479,0.4
730,10320,1.2
824,31246,3.8
742,30139,4.5
185,12535,2.8
908,8329,2.8
711,5550,1.8
401,1546,1.4
794,9962,2.2
423,55787,3.8
554,38415,3.4
262,8839,1.0
11,111,4.5
951,10676,2.8
763,356216,0.0
895,16320,4.1
361,16288,2.1
673,2112,2.3
492,62116,1.2
347,10569,1.6
818,146238,5.0
744,11536,4.3
160,7450,1.5
891,5123,0.9
29,9819,1.3
86,712,4.6
593,274854,4.6
765,71,4.0
430,10008,2.4
541,15074,4.7
170,979,1.1
563,304410,1.2
838,192136,2.9
932,9355,0.1
805,34563,3.0
93,193603,3.9
397,8883,1.9
251,293670,2.4
634,11051,3.8
993,14629,0.3
313,18206,4.2
705,379532,3.6
840,77951,4.2
525,10070,1.8
822,14442,1.8
576,90369,0.0
572,14024,1.5
400,82505,3.6
940,13075,1.9
75,53182,2.5
185,205321,1.0
525,295964,3.0
536,168705,4.0
744,227975,4.8
35,24869,2.6
748,8321,0.4
542,4944,1.5
102,241254,2.5
945,10375,1.5
852,395,2.6
696,25196,1.5
263,11036,1.7
147,10115,0.7
411,157354,4.7
704,34086,2.7
627,22897,4.2
248,604,4.2
16,13515,3.0
176,31163,1.4
160,106646,4.3
625,9290,0.5
746,109091,4.6
507,844,0.8
3,1619,3.8
927,258489,3.5
187,7214,4.3
43,2275,0.9
505,13495,4.6
804,218500,3.9
315,37233,3.2
786,89857,3.2
547,184341,2.1
299,9583,0.3
660,291362,1.0
344,25209,1.0
129,3512,1.5
648,97367,0.2
218,108346,4.2
487,42684,3.7
50,273899,0.2
294,10741,3.3
549,12162,3.0
771,31535,3.2
503,228150,4.8
816,34341,4.1
383,19,0.6
174,21413,4.8
980,8271,0.8
771,82675,2.0
253,38970,3.6
22,15186,4.6
802,9427,1.2
867,8643,4.5
225,32823,0.5
232,1690,0.4
45,33157,1.5
588,9665,2.3
907,3170,3.1
518,7006,2.7
482,14544,4.6
987,162396,3.5
546,642,4.2
625,35019,2.0
584,4688,0.8
194,68718,2.7
412,11622,4.6
74,14156,1.9
300,58595,2.6
857,9315,2.1
391,73935,3.5
646,5125,2.3
753,7515,2.2
932,9615,4.1
932,137321,2.7
56,2749,2.5
145,17139,1.5
429,586,3.5
734,853,0.2
402,9793,3.6
315,228165,2.4
912,13498,4.9
79,11637,1.2
362,110683,1.1
344,76492,0.7
356,15394,0.3
344,243938,4.0
21,10185,1.1
408,9801,0.7
549,30128,0.0
313,802,1.8
726,14120,1.3
627,96,0.6
964,46738,0.6
792,36739,2.0
60,51540,3.4
996,227783,0.7
54,294550,2.5
507,9801,2.3
82,14299,1.3
227,50698,0.1
820,293660,3.9
553,8053,0.8
456,9637,1.3
304,11780,4.5
556,72358,0.6
568,9312,2.2
880,2287,2.8
112,14292,2.2
721,10577,2.1
912,9313,2.7
133,3902,2.4
639,11600,2.9
675,278927,2.5
185,63492,1.6
611,22804,3.8
742,18681,2.5
739,10758,4.0
718,18736,1.5
807,26171,0.8
858,243938,1.0
375,9311,2.2
322,11600,2.1
816,1591,2.2
573,5820,4.1
505,9659,1.6
816,15005,2.5
408,920,3.0
251,75174,3.7
517,1788,2.1
691,408,0.3
364,69,4.0
421,87428,4.9
472,329440,3.6
890,9096,2.9
87,12479,2.9
270,509,1.6
738,157185,2.6
228,8645,3.7
946,11219,2.8
887,10030,1.1
249,9837,4.2
971,7980,4.6
117,26486,3.2
839,59440,1.0
2,195589,0.6
892,10395,3.2
56,209263,4.9
660,17431,4.7
295,172385,4.9
251,8963,1.8
138,218500,1.1
59,10478,1.4
269,332,4.7
572,1677,3.2
416,9516,3.5
995,455,2.0
393,27029,4.3
436,9900,0.7
907,10684,4.0
834,10003,4.7
201,7445,3.8
115,13812,1.5
309,82703,3.6
865,57022,4.5
675,9466,3.7
943,336004,0.2
60,927,3.2
658,13064,4.2
644,192134,4.1
292,30973,4.4
325,7518,3.3
227,14451,3.9
3,22798,3.4
291,26748,0.8
35,907,4.0
939,63287,2.8
133,12312,1.3
447,121826,0.0
841,18360,0.7
360,25376,1.8
517,9955,2.6
163,10984,2.9
552,16651,0.3
721,17139,2.9
732,15189,2.2
201,59861,4.2
723,23685,2.1
49,15927,2.9
858,407887,2.1
803,14275,1.8
227,26352,4.2
414,23631,3.9
670,242582,4.8
131,225565,0.7
623,16320,3.4
70,10534,1.6
120,3060,1.8
701,11588,2.1
334,6007,4.7
287,296098,0.7
68,10563,2.8
362,256092,2.6
133,352978,4.9
748,1624,3.0
281,955,4.8
390,10207,4.8
573,8077,3.1
586,9889,3.7
946,615,4.7
44,38322,3.1
452,1415,0.3
60,82505,2.7
741,58051,1.1
747,14629,0.3
557,215918,4.5
644,8080,0.4
424,19153,3.5
189,13198,3.6
874,11456,1.8
665,512,3.2
815,144336,4.4
692,53182,4.3
152,10196,0.4
974,36095,1.3
125,21801,2.9
707,9691,2.4
371,8224,3.5
116,14181,1.5
208,309503,1.4
752,351819,4.9
269,955,0.4
169,57612,4.8
856,354110,3.5
265,72571,4.2
885,9928,2.0
103,9662,2.6
281,256961,3.1
54,11370,4.0
555,644,2.5
156,281957,4.3
946,16428,0.1
732,11208,3.1
103,189711,0.8
437,11983,3.6
571,853,1.5
338,11536,3.6
843,2295,3.5
932,36648,3.5
233,21334,3.9
892,73567,2.7
488,17139,2.5
466,293660,5.0
353,110415,0.9
360,107,0.7
373,16337,2.1
325,116584,4.2
92,322745,1.5
6,13937,0.5
171,9074,1.4
717,112430,4.9
285,234212,0.9
636,2895,4.7
950,10196,2.1
587,264644,3.0
72,74457,4.3
573,27983,0.1
75,25312,3.7
513,13680,4.2
730,24747,4.2
672,676,2.1
717,11980,0.7
231,11036,0.1
310,9342,0.4
434,70006,2.6
801,17113,4.0
237,14536,2.6
654,14317,2.8
296,4953,1.4
465,2779,3.8
220,87943,4.7
324,318040,0.8
380,10414,3.8
816,1904,0.3
903,550,2.9
604,254470,0.8
185,26748,1.5
